timestamp : 0, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 55000, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -8, 
timestamp : 55000, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4985, bid_amt : 6, ask : 4990, ask_amt : -2,
timestamp : 55100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 55100, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 8, ask : 4991, ask_amt : -29,
timestamp : 55200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 55200, symbol : STARFRUIT, alpha : 69, mid : 4984.5, bid : 4984, bid_amt : 23, ask : 4985, ask_amt : -5,
timestamp : 55300, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -1, 
timestamp : 55300, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 2, ask : 4991, ask_amt : -29,
timestamp : 55400, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 3, ask : 10004, ask_amt : -1, 
timestamp : 55400, symbol : STARFRUIT, alpha : 69, mid : 4988.5, bid : 4986, bid_amt : 2, ask : 4991, ask_amt : -1,
timestamp : 55500, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 25, ask : 10002, ask_amt : -9, 
timestamp : 55500, symbol : STARFRUIT, alpha : 69, mid : 4990.5, bid : 4990, bid_amt : 1, ask : 4991, ask_amt : -25,
timestamp : 55600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 55600, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 3, ask : 4991, ask_amt : -26,
timestamp : 55700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 55700, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 2, ask : 4991, ask_amt : -23,
timestamp : 55800, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 6, ask : 10004, ask_amt : -1, 
timestamp : 55800, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4984, bid_amt : 27, ask : 4991, ask_amt : -27,
timestamp : 55900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 55900, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4984, bid_amt : 22, ask : 4991, ask_amt : -22,
timestamp : 56000, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -10, 
timestamp : 56000, symbol : STARFRUIT, alpha : 69, mid : 4984.5, bid : 4984, bid_amt : 2, ask : 4985, ask_amt : -3,
timestamp : 56100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 56100, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4983, bid_amt : 22, ask : 4990, ask_amt : -22,
timestamp : 56200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 56200, symbol : STARFRUIT, alpha : 69, mid : 4988.5, bid : 4987, bid_amt : 2, ask : 4990, ask_amt : -30,
timestamp : 56300, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 56300, symbol : STARFRUIT, alpha : 69, mid : 4986.0, bid : 4983, bid_amt : 8, ask : 4989, ask_amt : -27,
timestamp : 56400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 56400, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 31, ask : 4989, ask_amt : -31,
timestamp : 56500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 56500, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 29, ask : 4989, ask_amt : -29,
timestamp : 56600, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -4, 
timestamp : 56600, symbol : STARFRUIT, alpha : 69, mid : 4986.0, bid : 4983, bid_amt : 2, ask : 4989, ask_amt : -31,
timestamp : 56700, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9998, bid_amt : 3, ask : 10000, ask_amt : -2, 
timestamp : 56700, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4987, bid_amt : 6, ask : 4989, ask_amt : -26,
timestamp : 56800, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 56800, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 24, ask : 4989, ask_amt : -24,
timestamp : 56900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 56900, symbol : STARFRUIT, alpha : 69, mid : 4986.0, bid : 4983, bid_amt : 4, ask : 4989, ask_amt : -22,
timestamp : 57000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 57000, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4983, bid_amt : 28, ask : 4988, ask_amt : -8,
timestamp : 57100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 57100, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 2, ask : 4990, ask_amt : -27,
timestamp : 57200, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 2, ask : 10004, ask_amt : -1, 
timestamp : 57200, symbol : STARFRUIT, alpha : 69, mid : 4989.5, bid : 4989, bid_amt : 1, ask : 4990, ask_amt : -27,
timestamp : 57300, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -9, 
timestamp : 57300, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 1, ask : 4990, ask_amt : -27,
timestamp : 57400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 24, ask : 10005, ask_amt : -24, 
timestamp : 57400, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4984, bid_amt : 24, ask : 4989, ask_amt : -2,
timestamp : 57500, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 5, ask : 10004, ask_amt : -2, 
timestamp : 57500, symbol : STARFRUIT, alpha : 69, mid : 4990.0, bid : 4989, bid_amt : 5, ask : 4991, ask_amt : -2,
timestamp : 57600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 24, ask : 10005, ask_amt : -24, 
timestamp : 57600, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4984, bid_amt : 24, ask : 4991, ask_amt : -24,
timestamp : 57700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 57700, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4985, bid_amt : 29, ask : 4991, ask_amt : -29,
timestamp : 57800, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 57800, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4984, bid_amt : 31, ask : 4991, ask_amt : -31,
timestamp : 57900, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -1, 
timestamp : 57900, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4984, bid_amt : 27, ask : 4987, ask_amt : -6,
timestamp : 58000, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -4, 
timestamp : 58000, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 5, ask : 4990, ask_amt : -25,
timestamp : 58100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 23, ask : 10005, ask_amt : -23, 
timestamp : 58100, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4983, bid_amt : 23, ask : 4990, ask_amt : -23,
timestamp : 58200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 58200, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4983, bid_amt : 31, ask : 4990, ask_amt : -31,
timestamp : 58300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 58300, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4983, bid_amt : 29, ask : 4990, ask_amt : -29,
timestamp : 58400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 58400, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4983, bid_amt : 23, ask : 4988, ask_amt : -1,
timestamp : 58500, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 21, ask : 10002, ask_amt : -1, 
timestamp : 58500, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4983, bid_amt : 21, ask : 4990, ask_amt : -21,
timestamp : 58600, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 1, ask : 10005, ask_amt : -25, 
timestamp : 58600, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4983, bid_amt : 25, ask : 4988, ask_amt : -7,
timestamp : 58700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 58700, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 2, ask : 4990, ask_amt : -32,
timestamp : 58800, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 29, ask : 10002, ask_amt : -1, 
timestamp : 58800, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 29, ask : 4989, ask_amt : -29,
timestamp : 58900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 58900, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4983, bid_amt : 25, ask : 4990, ask_amt : -25,
timestamp : 59000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 59000, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 22, ask : 4990, ask_amt : -2,
timestamp : 59100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 27, ask : 10005, ask_amt : -27, 
timestamp : 59100, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 7, ask : 4990, ask_amt : -27,
timestamp : 59200, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 4, ask : 10004, ask_amt : -2, 
timestamp : 59200, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 31, ask : 4990, ask_amt : -2,
timestamp : 59300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 59300, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4983, bid_amt : 26, ask : 4988, ask_amt : -2,
timestamp : 59400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 59400, symbol : STARFRUIT, alpha : 69, mid : 4986.0, bid : 4983, bid_amt : 1, ask : 4989, ask_amt : -22,
timestamp : 59500, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 5, ask : 10005, ask_amt : -23, 
timestamp : 59500, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 23, ask : 4989, ask_amt : -23,
timestamp : 59600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 59600, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4983, bid_amt : 29, ask : 4990, ask_amt : -29,
timestamp : 59700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 21, ask : 10005, ask_amt : -21, 
timestamp : 59700, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 21, ask : 4989, ask_amt : -21,
timestamp : 59800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 59800, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 25, ask : 4989, ask_amt : -25,
timestamp : 59900, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -6, 
timestamp : 59900, symbol : STARFRUIT, alpha : 69, mid : 4986.0, bid : 4983, bid_amt : 24, ask : 4989, ask_amt : -1,
timestamp : 60000, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 3, ask : 10005, ask_amt : -22, 
timestamp : 60000, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 22, ask : 4989, ask_amt : -22,
timestamp : 60100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 60100, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 27, ask : 4989, ask_amt : -27,
timestamp : 60200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 25, ask : 10005, ask_amt : -25, 
timestamp : 60200, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4987, bid_amt : 3, ask : 4989, ask_amt : -25,
timestamp : 60300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 60300, symbol : STARFRUIT, alpha : 69, mid : 4986.0, bid : 4983, bid_amt : 1, ask : 4989, ask_amt : -28,
timestamp : 60400, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -1, 
timestamp : 60400, symbol : STARFRUIT, alpha : 69, mid : 4986.0, bid : 4983, bid_amt : 1, ask : 4989, ask_amt : -21,
timestamp : 60500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 60500, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 1, ask : 4990, ask_amt : -24,
timestamp : 60600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 60600, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 2, ask : 4990, ask_amt : -24,
timestamp : 60700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 60700, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4983, bid_amt : 22, ask : 4988, ask_amt : -5,
timestamp : 60800, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 10, ask : 10004, ask_amt : -2, 
timestamp : 60800, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4983, bid_amt : 31, ask : 4990, ask_amt : -32,
timestamp : 60900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 60900, symbol : STARFRUIT, alpha : 69, mid : 4983.5, bid : 4983, bid_amt : 31, ask : 4984, ask_amt : -3,
timestamp : 61000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 28, ask : 10005, ask_amt : -28, 
timestamp : 61000, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 28, ask : 4989, ask_amt : -28,
timestamp : 61100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 61100, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4983, bid_amt : 29, ask : 4988, ask_amt : -3,
timestamp : 61200, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9998, bid_amt : 9, ask : 10000, ask_amt : -2, 
timestamp : 61200, symbol : STARFRUIT, alpha : 69, mid : 4984.5, bid : 4983, bid_amt : 22, ask : 4986, ask_amt : -2,
timestamp : 61300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 61300, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 23, ask : 4989, ask_amt : -23,
timestamp : 61400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 61400, symbol : STARFRUIT, alpha : 69, mid : 4985.0, bid : 4982, bid_amt : 31, ask : 4988, ask_amt : -1,
timestamp : 61500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 61500, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 29, ask : 4989, ask_amt : -29,
timestamp : 61600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 61600, symbol : STARFRUIT, alpha : 69, mid : 4984.5, bid : 4982, bid_amt : 30, ask : 4987, ask_amt : -5,
timestamp : 61700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 61700, symbol : STARFRUIT, alpha : 69, mid : 4983.5, bid : 4981, bid_amt : 26, ask : 4986, ask_amt : -7,
timestamp : 61800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 20, ask : 10005, ask_amt : -20, 
timestamp : 61800, symbol : STARFRUIT, alpha : 69, mid : 4984.5, bid : 4981, bid_amt : 20, ask : 4988, ask_amt : -20,
timestamp : 61900, symbol : AMETHYSTS, alpha : 69, mid : 9996.5, bid : 9995, bid_amt : 26, ask : 9998, ask_amt : -1, 
timestamp : 61900, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 26, ask : 4989, ask_amt : -26,
timestamp : 62000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 20, ask : 10005, ask_amt : -20, 
timestamp : 62000, symbol : STARFRUIT, alpha : 69, mid : 4988.0, bid : 4987, bid_amt : 1, ask : 4989, ask_amt : -20,
timestamp : 62100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 62100, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 25, ask : 4989, ask_amt : -25,
timestamp : 62200, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 25, ask : 10002, ask_amt : -3, 
timestamp : 62200, symbol : STARFRUIT, alpha : 69, mid : 4984.5, bid : 4981, bid_amt : 25, ask : 4988, ask_amt : -25,
timestamp : 62300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 62300, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 22, ask : 4989, ask_amt : -22,
timestamp : 62400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 62400, symbol : STARFRUIT, alpha : 69, mid : 4984.5, bid : 4982, bid_amt : 25, ask : 4987, ask_amt : -8,
timestamp : 62500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 62500, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4984, bid_amt : 2, ask : 4989, ask_amt : -1,
timestamp : 62600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 62600, symbol : STARFRUIT, alpha : 69, mid : 4987.5, bid : 4984, bid_amt : 29, ask : 4991, ask_amt : -29,
timestamp : 62700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 62700, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 26, ask : 4990, ask_amt : -2,
timestamp : 62800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 62800, symbol : STARFRUIT, alpha : 69, mid : 4983.5, bid : 4983, bid_amt : 26, ask : 4984, ask_amt : -1,
timestamp : 62900, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -4, 
timestamp : 62900, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4984, bid_amt : 29, ask : 4989, ask_amt : -1,
timestamp : 63000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 63000, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4983, bid_amt : 29, ask : 4988, ask_amt : -4,
timestamp : 63100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 63100, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 1, ask : 4990, ask_amt : -26,
timestamp : 63200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 28, ask : 10005, ask_amt : -28, 
timestamp : 63200, symbol : STARFRUIT, alpha : 69, mid : 4986.5, bid : 4983, bid_amt : 28, ask : 4990, ask_amt : -28,
timestamp : 63300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 63300, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 32, ask : 4990, ask_amt : -2,
timestamp : 63400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 63400, symbol : STARFRUIT, alpha : 69, mid : 4989.0, bid : 4988, bid_amt : 3, ask : 4990, ask_amt : -26,
timestamp : 63500, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 8, ask : 10005, ask_amt : -20, 
timestamp : 63500, symbol : STARFRUIT, alpha : 69, mid : 4987.0, bid : 4984, bid_amt : 2, ask : 4990, ask_amt : -20,
timestamp : 63600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 21, ask : 10005, ask_amt : -21, 
timestamp : 63600, symbol : STARFRUIT, alpha : 69, mid : 4989.0, bid : 4988, bid_amt : 1, ask : 4990, ask_amt : -21,
timestamp : 63700, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -6, 
timestamp : 63700, symbol : STARFRUIT, alpha : 69, mid : 4986.0, bid : 4983, bid_amt : 8, ask : 4989, ask_amt : -30,
timestamp : 63800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 63800, symbol : STARFRUIT, alpha : 69, mid : 4984.5, bid : 4982, bid_amt : 21, ask : 4987, ask_amt : -7,
timestamp : 63900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 21, ask : 10005, ask_amt : -21, 
timestamp : 63900, symbol : STARFRUIT, alpha : 69, mid : 4984.5, bid : 4982, bid_amt : 21, ask : 4987, ask_amt : -6,
timestamp : 64000, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 6, ask : 10005, ask_amt : -30, 
timestamp : 64000, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 30, ask : 4989, ask_amt : -30,
timestamp : 64100, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 27, ask : 10002, ask_amt : -6, 
timestamp : 64100, symbol : STARFRUIT, alpha : 69, mid : 4985.5, bid : 4982, bid_amt : 27, ask : 4989, ask_amt : -27,
timestamp : 64200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
